date,return,realized_var,forecast_var_autovol,forecast_var_ewma,forecast_var_rv21,forecast_var_rv63,forecast_vol_ann,forecast_var_implied,weight_EWMA (RiskMetrics),"weight_Component GARCH(1,1)"
2024-08-29,0.0027626234850674,7.632088520245947e-06,5.8879552116882584e-05,6.955221327795828e-05,8.59046449056663e-05,5.051063268283932e-05,12.180988109941826,5.901508928571428e-05,0.06165117323171348,0.9383488267682865
2024-08-30,0.0081055533760987,6.569999553278504e-05,5.5114391789900084e-05,6.652314775711762e-05,8.583588534961417e-05,5.0463621146428964e-05,11.785086648410704,5.367337301587302e-05,0.060671052252956034,0.9393289477470439
2024-09-02,0.0051178930502651,2.6192829273951814e-05,5.114713673630318e-05,6.298968420290531e-05,7.76569680435661e-05,5.110061369183851e-05,11.353007732556339,5.647813492063492e-05,0.060817849178112546,0.9391821508218874
2024-09-03,-0.0098496008326782,9.70146365630951e-05,5.17168150568957e-05,6.31523028826981e-05,7.887502094195674e-05,5.095003323380354e-05,11.416057723372687,6.255080357142856e-05,0.05980145872688648,0.9401985412731135
2024-09-04,-0.0120325080784915,0.00014478125065896323,4.9607583866988856e-05,6.0934734466173315e-05,6.710525308647124e-05,5.0953644711244174e-05,11.180836790903081,6.696035714285715e-05,0.06089162327906465,0.9391083767209354
2024-09-05,-0.0020195696129229,4.0786614214415525e-06,5.314285377192927e-05,6.309952859198862e-05,6.189225453541143e-05,5.27321691430822e-05,11.572380546165157,6.932631200396823e-05,0.06452126739595147,0.9354787326040486
2024-09-06,-0.0080490373315669,6.478700196495759e-05,5.917660567814933e-05,6.800043191600711e-05,6.196199464013014e-05,5.1581153512166046e-05,12.211676637912435,6.549930803571429e-05,0.06235111774547674,0.9376488822545234
2024-09-09,0.0061650748722321,3.800814818022765e-05,5.45141375069198e-05,6.416512568633317e-05,5.133150832849162e-05,5.20876562507676e-05,11.720734896645256,6.062285714285712e-05,0.062391851376535495,0.9376081486234645
2024-09-10,-0.005181721558462,2.6850238309429856e-05,5.470276577034869e-05,6.420243826305064e-05,5.271378951224097e-05,5.293789965753796e-05,11.740995261956233,6.163250248015871e-05,0.061861873368829486,0.9381381266311705
2024-09-11,-0.0005617977675849,3.156167316633773e-07,5.287027787106227e-05,6.263078085808125e-05,5.3012023884497834e-05,5.3132540251873185e-05,11.542664347328001,6.10897048611111e-05,0.06120089891820101,0.9387991010817991
2024-09-12,-0.0038004127661413,1.4443137193049768e-05,5.0322102582319873e-05,6.048394830516217e-05,5.166961964464924e-05,5.295649068950258e-05,11.26107004273777,5.6691371527777784e-05,0.06000835808632364,0.9399916419136763
2024-09-13,-0.006863153553469,4.710287669849416e-05,4.616052425382148e-05,5.687384841075224e-05,5.18571224845999e-05,5.2791668735200614e-05,10.785384606940548,6.210321428571427e-05,0.05922834935137727,0.9407716506486228
2024-09-16,-0.0016342775513663,2.6708631148998293e-06,4.361212165001259e-05,5.432800573769009e-05,5.1813605410640016e-05,5.297591963849978e-05,10.483441541690008,6.726999999999997e-05,0.059153540312087353,0.9408464596879126
2024-09-17,0.0126490044603209,0.000159997313837218,4.3568942082285474e-05,5.389449799533833e-05,4.087718155048278e-05,5.2874789254761775e-05,10.47825052417432,6.312506200396825e-05,0.05744427321350568,0.9425557267864944
2024-09-18,-0.0008429926737363,7.10636647973076e-07,4.087584777579756e-05,5.0821079902512016e-05,4.723632443452389e-05,5.5943094994172064e-05,10.149243143949695,5.957291914682539e-05,0.06065046413734819,0.9393495358626519
2024-09-19,0.0023866359777309,5.696031290199529e-06,4.939214101058463e-05,5.7371653938594386e-05,4.584299806764075e-05,5.519290801464758e-05,11.156531510584875,5.523055803571428e-05,0.057745636821174784,0.9422543631788253
2024-09-20,0.0085172254622259,7.25431295743892e-05,4.532022217336106e-05,5.397199290115711e-05,4.34675811009787e-05,5.464801310842675e-05,10.686765641524563,5.2002085813492056e-05,0.05708858876918296,0.942911411230817
2024-09-23,-0.0016697979250294,2.78822511043249e-06,4.229902860278028e-05,5.107543520449965e-05,4.726642137337439e-05,5.627422547942118e-05,10.324415338362087,5.323583581349206e-05,0.05759979147947988,0.9424002085205201
2024-09-24,-0.0026495622807537,7.020180279592749e-06,4.427030534290874e-05,5.236349686669302e-05,4.4373956014529636e-05,5.620245252826058e-05,10.562252101901851,5.3604169146825395e-05,0.05594494229083209,0.944055057709168
2024-09-25,0.010556386661331,0.00011143729934352705,4.091070570837834e-05,4.938898056131739e-05,3.73357290799293e-05,5.50435753402296e-05,10.153569736063933,5.9208819444444435e-05,0.05519936856639592,0.944800631433604
2024-09-26,0.0004144218874066,1.7174550076164866e-07,3.860148262926102e-05,4.68468525444139e-05,4.2470366016527164e-05,5.736876251932328e-05,9.862846253781804,5.6857499999999996e-05,0.056904236568773095,0.943095763431227
2024-09-27,-0.0181176999559062,0.0003282510516922435,4.3827798076846605e-05,5.0722279352360695e-05,4.170156165870696e-05,5.734572611491819e-05,10.509331622593963,5.257146825396824e-05,0.05470671358517985,0.9452932864148202
2024-09-30,0.0099357100591263,9.871833437902353e-05,4.147820651840821e-05,4.768924732126475e-05,5.525779809150379e-05,6.104126549505242e-05,10.223750800287961,5.964587301587301e-05,0.05896258630145947,0.9410374136985405
2024-10-01,-0.0004178273041288,1.7457965607554074e-07,6.266355582867784e-05,6.452295558352349e-05,5.9783732304401316e-05,6.31823732708888e-05,12.566310544000899,6.345080357142858e-05,0.06270236085885521,0.9372976391411448
2024-10-02,0.0199979081906132,0.00039991633200019453,6.428849190091297e-05,6.65746783112535e-05,5.6323278377699265e-05,6.303458003674095e-05,12.728197028263692,6.360142857142857e-05,0.06216383384602214,0.9378361661539778
2024-10-03,0.0031356535576392,9.832323233535371e-06,5.999248754543745e-05,6.25906723919428e-05,7.395679806797106e-05,7.036650306851414e-05,12.295571097533548,6.138547867063493e-05,0.06092241560650647,0.9390775843934934
2024-10-04,0.0119745705782543,0.00014339034053359353,8.405378797092754e-05,8.283021196843792e-05,6.981018482479652e-05,7.064304140737583e-05,14.553884213045581,6.721834325396826e-05,0.0585440798292632,0.9414559201707369
2024-10-07,-0.0035031024775983,1.2271726968555349e-05,7.734704623834704e-05,7.845033864434376e-05,6.757231691412409e-05,7.335125675982583e-05,13.961180341240297,7.210730158730159e-05,0.058109943951632013,0.941890056048368
2024-10-08,0.0001349618734754,1.821470729198988e-08,8.074646557943089e-05,8.234673875769875e-05,6.814815061234218e-05,7.312881072053233e-05,14.264679921406085,6.644587301587298e-05,0.05767499152199545,0.9423250084780047
2024-10-09,0.007461968676586,5.5680976530350624e-05,7.410327889641903e-05,7.814223805035014e-05,6.396862827183249e-05,7.296346128573525e-05,13.665294099249234,6.486358134920634e-05,0.05794228625367194,0.9420577137463281
2024-10-10,-0.004968453889311,2.4685534050209605e-05,6.749336506782859e-05,7.345479664976664e-05,6.455075044054702e-05,6.981031472142195e-05,13.041598060472806,5.984063492063491e-05,0.05795991026403979,0.9420400897359602
2024-10-11,0.0037621811254292,1.415400682053572e-05,6.559871058324553e-05,7.238836744260168e-05,6.441531607158572e-05,6.960236463525788e-05,12.857245065323239,5.553527777777777e-05,0.057591295392482235,0.9424087046075178
2024-10-14,0.004215603954591,1.777131670196328e-05,6.16021109659601e-05,6.952619743905814e-05,6.42528427120908e-05,6.985716796204447e-05,12.459426938435794,5.5253968253968256e-05,0.057220111113285295,0.9427798888867147
2024-10-15,-0.0037463249596214,1.4034950703082283e-05,5.728510394106802e-05,6.620386600194679e-05,6.273244106373742e-05,7.014861299474396e-05,12.014926630299971,5.577024801587301e-05,0.05680381229547216,0.9431961877045277
2024-10-16,0.0029447217102848,8.671385951022639e-06,5.369573445049525e-05,6.329791304394778e-05,6.0507668869412224e-05,6.76940771605212e-05,11.632422396700012,5.5183752480158726e-05,0.05619699464490117,0.9438030053550988
2024-10-17,0.0038019055300177,1.4454485659179167e-05,5.0206044211263455e-05,6.034213530349585e-05,5.964736937687625e-05,6.685330809616766e-05,11.248076787272744,5.275432539682539e-05,0.05542306875869686,0.9445769312413033
2024-10-18,-0.0045372734142107,2.0586850035303223e-05,4.672195887200896e-05,5.724189034234745e-05,5.514293963642638e-05,6.714549692497584e-05,10.8507758412688,5.270858134920634e-05,0.0546855697230259,0.9453144302769741
2024-10-21,0.0087226307944039,7.608428797548322e-05,4.4064172772021906e-05,5.467464606135735e-05,5.68322316397964e-05,6.730396888166658e-05,10.537633291469922,5.58879191468254e-05,0.05398009096431834,0.9460199090356817
2024-10-22,0.0015898254540997,2.527544974503317e-06,4.2343233977035905e-05,5.26293782997941e-05,5.864935631011659e-05,6.749986119129208e-05,10.329808789233734,5.707145089285714e-05,0.05477770926437586,0.945222290735624
2024-10-23,0.0110585645130592,0.00012229184908949225,4.464069644974995e-05,5.4036672880335444e-05,5.6969735119014384e-05,6.580521885599059e-05,10.606345037446683,7.019444444444445e-05,0.05303624088527251,0.9469637591147275
2024-10-24,-0.0061065884632189,3.729042265911817e-05,4.167112662495053e-05,5.0946125205985516e-05,5.948773359063583e-05,6.778283740361121e-05,10.24749916296046,6.405437499999999e-05,0.05459373216643478,0.9454062678335652
2024-10-25,0.0031564437333163,9.963137041591743e-06,4.756730014210969e-05,5.522686863899593e-05,6.172131414122459e-05,6.831961438525725e-05,10.948497447509244,6.660000992063493e-05,0.05414002455373531,0.9458599754462647
2024-10-28,0.0064136345506033,4.113470814869239e-05,4.645360416578685e-05,5.415068188020326e-05,5.87787249491341e-05,6.843920945348818e-05,10.819569422938367,7.112109374999999e-05,0.05336460122284384,0.9466353987771562
2024-10-29,0.000456546559373,2.0843476087532422e-07,4.354648286131822e-05,5.149942918988657e-05,5.930425630844144e-05,6.807196964029107e-05,10.475549475350777,7.477946676587299e-05,0.053246078472005035,0.9467539215279951
2024-10-30,0.000391159793761,1.5300598425514804e-07,4.31232543790789e-05,5.087754592741492e-05,3.9312470543939505e-05,6.264861891974488e-05,10.424519223219786,7.019444444444445e-05,0.052117611131917804,0.9478823888680822
2024-10-31,-0.0091013887384055,8.283527696757446e-05,3.972119845143314e-05,4.783739925742254e-05,3.7621090132387025e-05,6.232853365324063e-05,10.00486981912366,6.567786706349206e-05,0.051380332760700885,0.9486196672392991
2024-11-01,0.0064254089409773,4.128588005879103e-05,3.6953406487655666e-05,4.4976335661032495e-05,4.358864546617263e-05,5.774929648153266e-05,9.650004370407936,6.39283953373016e-05,0.05223751952604861,0.9477624804739515
2024-11-04,-0.0057678602586846,3.3268211963713184e-05,4.046413081025473e-05,4.7247872139425013e-05,3.0117794734091768e-05,5.377899953508227e-05,10.09800027935442,6.888120039682539e-05,0.05223498336298334,0.9477650166370167
2024-11-05,-0.0033580278468794,1.1276351020417499e-05,4.048627770794483e-05,4.689015261458698e-05,3.2626421053889145e-05,5.44676444494703e-05,10.10076332877971,6.639453373015872e-05,0.05199030822637017,0.9480096917736299
2024-11-06,0.0196577758591811,0.0003864281517298032,3.983974491393765e-05,4.607283617553455e-05,2.8339050589646944e-05,5.1009552465459853e-05,10.019788280354176,4.706035714285715e-05,0.05131568944071222,0.9486843105592878
2024-11-07,-0.01098947887126,0.00012076864586186997,3.895618379643045e-05,4.398504706622753e-05,4.2376689632730935e-05,5.650937900885649e-05,9.908056477786385,4.2099206349206356e-05,0.057358535270160375,0.9426414647298396
2024-11-08,-0.0019634799161028,3.855253380939059e-06,6.484122569523472e-05,6.453163334604208e-05,4.956826740447399e-05,5.826904100185524e-05,12.782796593546793,3.887321676587302e-05,0.06362876512201533,0.9363712348779847
2024-11-11,0.0070505579966669,4.971036806436357e-05,6.788208895343477e-05,6.790585409699176e-05,4.8255204036124305e-05,5.8184542046934624e-05,13.079100281084157,4.082155009920634e-05,0.06325358176090373,0.9367464182390963
2024-11-12,0.0057730514178601,3.332812267325651e-05,6.222521098478321e-05,6.40628180540286e-05,4.799873784475604e-05,5.867075472049278e-05,12.522281408818989,4.232430803571429e-05,0.06337629697957525,0.9366237030204246
2024-11-13,0.0054826466875703,3.0059414700725584e-05,6.048461661788813e-05,6.320167105464869e-05,4.8578779070727406e-05,5.896205009007194e-05,12.345899476226027,3.9504169146825384e-05,0.0633137820807874,0.9366862179192127
2024-11-14,0.0051968166231362,2.7006903014504733e-05,5.772947527993041e-05,6.140925815176516e-05,4.894506870235456e-05,5.689651131843328e-05,12.061437630126214,3.9188058035714294e-05,0.06324806799093867,0.9367519320090613
2024-11-15,-0.0126865210560947,0.00016094781650673418,5.502905138996584e-05,5.9528267544702786e-05,4.798901680173829e-05,5.500023586647229e-05,11.77595896318911,4.477678819444444e-05,0.06310707818225336,0.9368929218177465
2024-11-18,0.002330399811774,5.4307632827162944e-06,5.291958460915433e-05,5.75769856728909e-05,5.7396296848018914e-05,5.688241539625898e-05,11.548045428342794,4.246786706349206e-05,0.06382876373804329,0.9361712362619569
2024-11-19,0.0,0.0,6.023157545435901e-05,6.37792355229215e-05,5.7168123701486146e-05,5.5350858244914377e-05,12.320047489558826,5.1571428571428574e-05,0.062384111000640764,0.9376158889993592
2024-11-20,0.0050306458882952,2.53073980534214e-05,5.535978257500402e-05,6.027832718850919e-05,5.564244698373923e-05,5.533843685490382e-05,11.811293413043728,5.275432539682539e-05,0.06237761641462838,0.9376223835853715
2024-11-21,-0.0058068425637468,3.371942056014151e-05,5.072162091129989e-05,5.6661627557198636e-05,5.382086559348826e-05,5.4947796279145744e-05,11.305683734143448,5.404321428571428e-05,0.06227122466317177,0.9377287753368283
2024-11-22,0.0015517913368753,2.408056353201231e-06,4.8474980865790876e-05,5.4780373786972004e-05,5.604380844967722e-05,5.2514676899619654e-05,11.05246360689747,5.232055803571427e-05,0.06204122623294226,0.9379587737670577
2024-11-25,-0.0035597591067901,1.2671884898375052e-05,4.6971243098128936e-05,5.351671659336217e-05,5.1297342310197386e-05,5.2518321664656236e-05,10.879684398330907,5.207024801587302e-05,0.061262378849724956,0.938737621150275
2024-11-26,-0.0074843341780213,5.6015258088297775e-05,4.337659530112907e-05,5.045019697895251e-05,5.0026664637577984e-05,5.245918399780391e-05,10.455095416056484,5.238892857142858e-05,0.060831523949851904,0.9391684760501482
2024-11-27,-0.013084974805752,0.0001712165656671646,4.108730532888813e-05,4.818349825411786e-05,5.257561139946232e-05,5.340095288459803e-05,10.175461140842614,5.711905009920634e-05,0.061028515496852176,0.9389714845031479
2024-11-28,0.0030399177520626,9.241099939305333e-06,4.270042189946454e-05,4.8653403844168653e-05,5.8109202406758355e-05,5.633716891038588e-05,10.373286036095344,5.418223214285715e-05,0.06508995520214744,0.9349100447978524
2024-11-29,-0.0118148194995079,0.00013958995980595208,5.187542293475596e-05,5.6007193553548414e-05,5.8660306879874496e-05,5.555066718620598e-05,11.43355000844379,5.957291914682539e-05,0.063202489965539,0.936797510034461
2024-12-02,-0.0011357184639274,1.2898564293056128e-06,4.872389140535807e-05,5.3201227936693826e-05,6.409170396997505e-05,5.7551344608905544e-05,11.08080350613178,6.608691468253967e-05,0.06355433422414483,0.9364456657758552
2024-12-03,0.0,0.0,5.491649244723517e-05,5.838455184884932e-05,6.104656186836954e-05,5.5955360794601784e-05,11.763909255304235,6.8255248015873e-05,0.06207745852109923,0.9379225414789009
2024-12-04,0.0065958465583511,4.350519182131205e-05,5.031705993948639e-05,5.4958870123676695e-05,5.8656814028768365e-05,5.349373197304167e-05,11.260505807800362,6.65229191468254e-05,0.06207113534374578,0.9379288646562542
2024-12-05,-0.0032591734593118,1.0622211637882447e-05,4.6290286746517866e-05,5.166133791625609e-05,5.995777277012023e-05,5.392355290112856e-05,10.800533440586396,5.109752232142857e-05,0.06203963040915229,0.9379603695908477
2024-12-06,-0.0006664445431604,4.4414832910827425e-07,4.576433535632477e-05,5.117196915055945e-05,5.9932175147367246e-05,5.29580210130279e-05,10.73900019079702,4.732e-05,0.061401131574595647,0.9385988684254044
2024-12-09,0.008034305028322,6.455005728812017e-05,4.284982567980592e-05,4.873898369979882e-05,4.068779177296392e-05,5.253769678135966e-05,10.391417646938793,4.6801428571428564e-05,0.0608985821299873,0.9391014178700128
2024-12-10,0.0048819202382242,2.3833145212383026e-05,3.9744391897948796e-05,4.584129357755739e-05,3.977441967256143e-05,5.2783832006395345e-05,10.007790344668047,4.541131200396825e-05,0.06114773180973715,0.9388522681902629
2024-12-11,0.0032851540714616,1.0792237273240726e-05,4.15202300796769e-05,4.6963819400191156e-05,4.090748139332512e-05,5.2985242447247386e-05,10.228928575407387,4.1427502480158714e-05,0.060552839060630845,0.9394471609393691
2024-12-12,0.0011800184927668,1.3924436432716304e-06,4.006765788939583e-05,4.557597894892267e-05,3.903868617137882e-05,5.2690390421020375e-05,10.048407728654201,3.8559645337301576e-05,0.05999901567901342,0.9400009843209866
2024-12-13,0.006660596649463,4.4363547726837744e-05,3.778079708349926e-05,4.3488954448381747e-05,3.738602224589927e-05,5.167651114329658e-05,9.75743863165012,3.8227867063492055e-05,0.05937968128224397,0.9406203187177561
2024-12-16,0.0032488657556656,1.055512869833661e-05,3.520664634959395e-05,4.096316380007514e-05,3.809608185232194e-05,5.1985841811649953e-05,9.41916922031751,3.944480158730159e-05,0.05946203528711571,0.9405379647128843
2024-12-17,-0.0044862075826401,2.012605847453753e-05,3.59399120722854e-05,4.116718683568089e-05,3.72461662832779e-05,5.003597469160874e-05,9.516752514495646,4.1123968253968254e-05,0.05859038421197026,0.9414096157880297
2024-12-18,0.0086940144061076,7.55858864936065e-05,3.414157955280782e-05,3.9330463347440234e-05,3.1169088625636736e-05,5.04770184706661e-05,9.27560135371695,4.0380022321428576e-05,0.0582723601528723,0.9417276398471277
2024-12-19,0.0169104721483165,0.0002859640682789881,3.344088667920485e-05,3.8178199055066076e-05,3.4417833830682106e-05,5.1326587866511875e-05,9.17992562233465,3.944480158730159e-05,0.05921488120137919,0.9407851187986207
2024-12-20,-0.0072032183965635,5.1886355268590836e-05,3.78292508606681e-05,4.04226603013785e-05,4.67621399808302e-05,5.430852482645588e-05,9.763693572049648,3.976194444444444e-05,0.07006989813046466,0.9299301018695353
2024-12-23,0.005486807180858,3.0105053039914915e-05,5.5949720541113356e-05,5.515514478003509e-05,4.8561662532547926e-05,5.5312114259995456e-05,11.874059784404222,4.1164375e-05,0.07064300488484569,0.9293569951151543
2024-12-24,0.0001272426519086,1.6190692464733147e-08,5.500555426370272e-05,5.495901740934843e-05,4.787337413257658e-05,5.5319995292216926e-05,11.773444557330318,4.052024801587301e-05,0.0707176058757641,0.9292823941242359
2024-12-25,0.0008902455121853,7.925370719660672e-07,5.2460078562919824e-05,5.3467779547182416e-05,4.785979624906994e-05,5.4025445110675116e-05,11.497799701619348,4.140723214285715e-05,0.07097644613201491,0.9290235538679851
2024-12-26,0.0041862296324256,1.7524518535398176e-05,4.801683672341749e-05,5.026068421589935e-05,4.699480062301275e-05,5.401593428316877e-05,11.000110387764847,4.5475009920634925e-05,0.07136244270299948,0.9286375572970005
2024-12-27,-0.0007598303411221,5.773421472897269e-07,4.4189286613785765e-05,4.729259538726335e-05,4.400410061843236e-05,4.813630057939137e-05,10.552582729679978,4.429334325396824e-05,0.07145069349253241,0.9285493065074676
2024-12-30,-0.0065457321195045,4.2846608980312876e-05,4.1919592777278967e-05,4.5506510776151444e-05,3.43259842326128e-05,4.7124459530829694e-05,10.278004368492116,4.6200039682539676e-05,0.0711847082119751,0.9288152917880248
2024-12-31,0.0022927025709752,5.2564850789562924e-06,3.884823593563404e-05,4.2810760658419734e-05,3.740239782630664e-05,4.806489337484851e-05,9.894319307451008,4.6500248015873015e-05,0.07118706637596804,0.9288129336240319
2025-01-01,0.0002544205585534,6.472982061462403e-08,3.901293291801491e-05,4.2812911557733325e-05,2.8884974312615037e-05,4.2586059935643324e-05,9.915270594058319,4.732e-05,0.07041660622142715,0.9295833937785729
2025-01-02,0.0016521577120282,2.729625105414257e-06,3.640886889801176e-05,4.05595259690067e-05,2.8547162244112774e-05,4.253087653319329e-05,9.578640280488127,4.816877232142856e-05,0.0700673263697114,0.9299326736302885
2025-01-03,-0.0015249717023178,2.3255386928700487e-06,3.3719691946435994e-05,3.812983820010317e-05,2.8325550690423293e-05,4.064885322182143e-05,9.218113890868278,4.381252232142857e-05,0.06968468253585391,0.9303153174641461
2025-01-06,0.0022865863621335,5.228477191494914e-06,3.1510926506863995e-05,3.6005825414421835e-05,2.804435427687215e-05,4.043695557891585e-05,8.911090550392656,4.354191468253967e-05,0.06914136825363451,0.9308586317463655
2025-01-07,0.0027243657361233,7.422168664162651e-06,2.9520447861765416e-05,3.3985008211128725e-05,2.6742454790701137e-05,4.0454753753356296e-05,8.625052383124919,4.152892857142857e-05,0.06858305779242871,0.9314169422075713
2025-01-08,0.001896334323022,3.5960838646713067e-06,2.7961182065928047e-05,3.2259616349950696e-05,2.6350919801060912e-05,3.9837784738176755e-05,8.39417529041053,4.429334325396824e-05,0.06799645196428537,0.9320035480357146
2025-01-09,-0.0013270563418678,1.7610785344915472e-06,2.67094904925835e-05,3.0769369488803414e-05,2.482835118155997e-05,3.9306075458746334e-05,8.204140176844275,4.3854228670634915e-05,0.06727292751586483,0.9327270724841352
2025-01-10,-0.0025960061433982,6.7392478965611965e-06,2.5302133360808883e-05,2.9138972351355487e-05,2.4929187596446418e-05,3.926453389574157e-05,7.985072076646421,4.5496252480158714e-05,0.0665785627268357,0.9334214372731643
2025-01-13,-0.0015862444238459,2.516171372182211e-06,2.392804589964836e-05,2.7496298722343647e-05,2.5643869830224915e-05,3.927593992641015e-05,7.765222190453655,5.0985009920634925e-05,0.06605763535362431,0.9339423646463757
2025-01-14,0.003043370342912,9.262103044116306e-06,2.3042714348945814e-05,2.62508756727967e-05,2.6068335623914154e-05,3.9040131530136276e-05,7.620212605914841,4.6801428571428564e-05,0.06536299957619494,0.9346370004238049
2025-01-15,-0.0094775381044828,8.982372852192342e-05,2.196570346980772e-05,2.482679341475983e-05,2.491335711886962e-05,3.904675750268297e-05,7.439998168273664,4.8103214285714285e-05,0.06498668311218558,0.9350133168878144
2025-01-16,-0.0084074557421994,7.068531205704167e-05,2.181909032193667e-05,2.3892911992521216e-05,2.963667996555876e-05,4.0532200395803986e-05,7.41512694505498,4.490333581349205e-05,0.06704387576604913,0.9329561242339509
2025-01-17,0.0073203948556646,5.358818084284074e-05,2.7479489335611764e-05,2.7848760984285354e-05,3.214510916158774e-05,4.138848999976146e-05,8.321557133478183,4.3438058035714296e-05,0.07111424545341022,0.9288857545465898
2025-01-20,-0.0043600992386469,1.9010465370849277e-05,3.103133605916817e-05,3.0418954048650735e-05,3.120384819461884e-05,4.1061814120932715e-05,8.843017972904036,4.108358134920635e-05,0.0719045255528108,0.9280954744471892
2025-01-21,-0.0006427974766551,4.1318859599416384e-07,3.280075207145625e-05,3.180910765630213e-05,1.8982400925156625e-05,4.141401992414932e-05,9.091638753275987,3.7684533730158716e-05,0.07181639672983983,0.92818360327016
2025-01-22,0.0064733441880025,4.190418497634574e-05,3.178661293674852e-05,3.104118911917496e-05,1.6868994129262782e-05,3.964540256347231e-05,8.949986849186221,3.5587658730158735e-05,0.07230678398477651,0.9276932160152236
2025-01-23,-0.003071216183343,9.432368844827943e-06,2.9714067799663704e-05,2.9203509087784113e-05,1.7423963065509342e-05,3.9568866072094905e-05,8.653291330768457,3.422922867063492e-05,0.07202325848808179,0.9279767415119181
2025-01-24,-0.0003204614672514,1.0269555199292013e-07,3.072944861910011e-05,2.996554964109781e-05,1.777690562619319e-05,3.9643808112123164e-05,8.799898324420134,2.9932232142857147e-05,0.07197138425329824,0.9280286157467018
2025-01-27,-0.0095971880872102,9.210601918128939e-05,2.923588217953443e-05,2.873355879332162e-05,1.7706105413126622e-05,3.907137695226314e-05,8.583380633085474,3.830580357142856e-05,0.07257330698180632,0.9274266930181937
2025-01-28,0.0066441141044704,4.4144252233222505e-05,2.7622311751353056e-05,2.7015706998841898e-05,2.0220117144400167e-05,4.056862799347228e-05,8.343154416251068,3.6172522321428566e-05,0.07097406615698305,0.929025933843017
2025-01-29,-0.0020594678408044,4.241407787307537e-06,3.264551636640643e-05,3.0921125729788754e-05,2.2768605912741126e-05,4.1223635848782746e-05,9.070099296222958,3.489583581349206e-05,0.07149470760509763,0.9285052923949023
2025-01-30,-0.0060095169710582,3.611429422543653e-05,3.346631760657293e-05,3.171451331999478e-05,2.124788550125099e-05,3.993631203499104e-05,9.183415506692691,3.871627232142857e-05,0.07171801712565515,0.9282819828743449
2025-01-31,0.0058162242285989,3.382846427734087e-05,3.1441064002346127e-05,3.0066126988033546e-05,2.2151905838023624e-05,3.994383850243854e-05,8.901206732006187,3.634321428571429e-05,0.07159018494793896,0.928409815052061
2025-02-03,-0.0029685101819521,8.812052700353289e-06,3.1934797021060996e-05,3.0429017022277725e-05,2.4052137944662447e-05,3.987271027267568e-05,8.970824292843647,3.920777777777776e-05,0.07156340505847586,0.9284365949415241
2025-02-04,-0.0025237014721241,6.369069120401349e-06,3.2098159337473435e-05,3.063298385758151e-05,2.4033930515046795e-05,3.983038089923593e-05,8.993740130247986,3.587006200396826e-05,0.0718283608194338,0.9281716391805662
2025-02-05,-0.0112723135266735,0.00012706505224362638,3.0416670213129716e-05,2.932372798814782e-05,2.4142438147556377e-05,3.399174766412291e-05,8.754999082643407,4.0620558035714284e-05,0.07246523660403816,0.9275347633959619
2025-02-06,-0.0078942584825027,6.231931698856585e-05,2.925336337557377e-05,2.794644845608303e-05,2.8250505978541406e-05,3.408985023625974e-05,8.585946407149645,4.244734374999999e-05,0.06997882301411468,0.9300211769858854
2025-02-07,0.0,0.0,3.66977093164141e-05,3.3893564683335636e-05,2.9095523925361278e-05,3.49885085607889e-05,9.616560064667798,4.44822048611111e-05,0.07125813957088305,0.928741860429117
2025-02-10,0.0038891318259957,1.5125346359972646e-05,3.835903586069044e-05,3.5599109821649444e-05,2.8588310174433963e-05,3.4171793839874094e-05,9.831824366257766,4.1732152777777774e-05,0.07152487685239448,0.9284751231476055
2025-02-11,0.0032184992806445,1.0358737619509163e-05,3.538469965562879e-05,3.3463163232350476e-05,3.0105555332865258e-05,3.3872580678395684e-05,9.442957329787346,3.8227867063492055e-05,0.07222020071950142,0.9277797992804986
2025-02-12,0.0125771427537487,0.00015818451984817345,3.381166184845778e-05,3.23628942200078e-05,3.115169460369684e-05,3.354468388702023e-05,9.230676457232894,3.850099206349205e-05,0.07277011345119232,0.9272298865488078
2025-02-13,-0.0105462861482494,0.00011122415152075718,3.269272587512303e-05,3.104264482397788e-05,3.9790417243664495e-05,3.565054888554612e-05,9.076655177173475,3.815000992063492e-05,0.06988504508182317,0.9301149549181769
2025-02-14,-0.0032119591050074,1.0316681292239937e-05,4.2226242821805406e-05,3.8671157325429624e-05,4.294158580352199e-05,3.488494377168323e-05,10.315528678208869,3.587006200396826e-05,0.07306597635276992,0.9269340236472302
2025-02-17,-0.0052662882556686,2.7733791991793027e-05,4.6860749354225164e-05,4.302433697714928e-05,4.0106403561845744e-05,3.492734994909293e-05,10.866880342243924,3.5381272321428576e-05,0.07293924036841443,0.9270607596315856
2025-02-18,0.0036235504285465,1.3130117708219524e-05,4.3763310437781155e-05,4.106187763605472e-05,3.8483440370049566e-05,3.5314547720659674e-05,10.501597131065756,3.485863343253968e-05,0.07337387342340859,0.9266261265765914
2025-02-19,-0.0038875942613565,1.5113389140931991e-05,4.220356397748877e-05,4.026219249739902e-05,3.625254700808738e-05,3.510965637367229e-05,10.312758177290481,3.4210803571428575e-05,0.07388716736583952,0.9261128326341606
2025-02-20,-0.0121551760589887,0.00014774830502501204,3.9769409767650094e-05,3.8634268010048246e-05,3.612864366142903e-05,3.4838640354281754e-05,10.010939646930165,4.566637152777777e-05,0.07438534385362688,0.9256146561463731
